ItemID,Sentiment,SentimentSource,SentimentText
136585,0,Sentiment140,"@drivinspacey nope, i'm still gettting the white page "
136594,1,Sentiment140,"@drharvey Thanks, he has a name now, Blae. Blae is sleeping at the mpment and I am exhausted. Been a while since I mothered a pup. "
136637,1,Sentiment140,@drjoesDIYhealth Night 
136656,1,Sentiment140,@DrMollieMarti How was Gemini Baby bday?? 
136677,0,Sentiment140,"@concettasidoti i'm afraid i can't.  He's in the gallery above me, so i'd have to stand, and i thing the President might notice!!"
136747,1,Sentiment140,"@drop_d Glad I could. Humour and laughter are so important.  I wish you luck on your exams, especially the advanced signal processing. "
136759,0,Sentiment140,@droptable which is what I did...but it makes me sad   but 12 posts in a minute was just too much
136781,0,Sentiment140,@Connie_Lingus tweeting with me was uneventful  WOW!!!! lol
136793,0,Sentiment140,"@ConnieHair Geez, sorry! I haven't read any of my feeds yet! Hand going 2 forehead with fingers in &quot;L&quot; formation... "
136891,1,Sentiment140,@conordjpc Well you better hurry up&amp;find a place-I mean you were only put up in a cardboard box by d side of d road by ur company.HURRY! 
136896,0,Sentiment140,@conorp YES!!! one final party  better make it a good one !! how much mpre stuff you got to go?
136927,0,Sentiment140,@dropdeadkid007 niker hi whatsup? imy  &lt;3
136931,1,Sentiment140,"@Dropsofreign I'm sorry, but my lips have been neglected 4 *FAR TOO LONG!* I'm moving on Ms. Drops of Reign. I'm chasing cute waitresses! "
136934,1,Sentiment140,@dropthebeet http://bit.ly/Hh4Dz &lt; HELP MY FRIEND EXPAND HIS BUSINESS  COMMON I KNO YOU WNNAAAA!!
136945,0,Sentiment140,"@drowninginkids Crap. Okay, okay so clearly I love Canadians. I forgot about @schmutzie &amp; @palinode too. Y'all make mass enslavement hard "
137089,1,Sentiment140,@dsgodsey Thanks for the ddub pic! 
137099,1,Sentiment140,@dsilverman None other than that.  I'll report it when I find it.  
137231,1,Sentiment140,@contentcottage Thanks for the followfriday as well 
137325,0,Sentiment140,"@DrWayneWDyer Doc asked me to stop Bikrum for now  and use infrared sauna.  If you haven't tried IR sauna, I recommend it!"
137327,1,Sentiment140,@DrWayneWDyer I want an autographed copy Dr Dyer. Pleeaaase. 
137341,0,Sentiment140,@DubarryMcfly i was wandering that  wheres mctwittermummy? xx
137376,0,Sentiment140,"@Cookie_321     it took me a while to figure out how to reply to you, hah.  errr i'm sick as a little bitch. "
137403,0,Sentiment140,@Dublins98Dave @dermotwhelan Didn't @sibhdublins98 promise to tweet more? What happened? Do the listeners mean that little       ;)
137452,1,Sentiment140,@DrYoung Good morning or Good afternoon! 
137522,0,Sentiment140,@dshep04 Sorry you're feeling icky again  Get better soon.
137597,1,Sentiment140,"@dtofficial Hell yeah! Thanx for that, we've been waiting... "
137600,0,Sentiment140,"@dtony i don't know, they said this never happened before, but they gave us a yaris to use temporarily "
137622,0,Sentiment140,"@dtwoods Just say it, I'm a bad friend   I'll be bugging you soon enough buddy...just you wait."
137722,1,Sentiment140,@coolmomof4js   thanks!
137815,0,Sentiment140,@coopercakess wow thanks for not inviting me to the bonfire.. im busy any way 
137817,0,Sentiment140,@cooperfyfe continuing.. Soo I get to see you before u leave  &lt;3
137844,1,Sentiment140,@CopyNumberSix i donÂ´t undestand 
137847,1,Sentiment140,@coradeanz NYC visits in the fall... here I come! 
137896,1,Sentiment140,@corbthfrog I got back on tweetie  x
137902,0,Sentiment140,"@CorduroryNinja I was downloading it, then you posted everyone quit.  I stopped the 16gig download. "
137909,1,Sentiment140,@core013 I love that song so hard. 
137957,1,Sentiment140,@Duilius in 3 weeks my mum arrives and I will get the COOL dvds you bought me  all my friends should be like you! huahuahau  loviu
137965,0,Sentiment140,@coreygans -  i bet they didn't tell you that when you bought the place!  that suuuucks!
137969,0,Sentiment140,"@coreyhaines worrying about the weather now - thunderstorms last night, maybe more today "
137970,1,Sentiment140,@coreyhathorn slumdog or dark night should win. 
137989,1,Sentiment140,"@CoreyVidal : Back in France the first Android phone just came out, so almost no one here is using it but geeks (like me) "
138001,1,Sentiment140,@corie_michele No probs...go talk to that man of yours.  
138004,1,Sentiment140,"@Dukeicon @neildouglass thanks for the suggestion, downloading now "
138036,1,Sentiment140,@DumbLittleBunny  newbies.. malakai and thanh li were stirring up trouble last night. loved it. you should read malakai's bi. i loved it. 
138099,0,Sentiment140,@CorinneEarnest  dang that sucks. im paranoid someone will do that to mine
138183,1,Sentiment140,@duncn Very much so 
138188,1,Sentiment140,@duniaranii hey there ms ranii. pst uda kena virus twitter priska. hahaha.  
138192,1,Sentiment140,@dunkball HECK YAAAA!! Congrats to the girls on their win!! Makes me proud as a former player 
138209,0,Sentiment140,@duncjohnson Have fun in Japan  Miss you and everyone already 
138231,1,Sentiment140,@dunnicky Tnx..  hope everyone had a blast last saturday. Sorry i missed it...
138310,1,Sentiment140,@Dusel hey bro havn't seen any updates from u in a while. how is everthing going man? hope you're doing ok and still making progress. 
138318,0,Sentiment140,@dustergrl we love the place its just small  it was ok but now with Journey its a bit small
138339,0,Sentiment140,@dustondust what?  why not?  
138372,1,Sentiment140,"@Corrine_MaGomer No worries.  The article is about people being paid to tweet about products, etc."
138438,1,Sentiment140,@DutchReaganite You have a great sunny day! Just getting ready here to end my day.  Have fun. SPF-30. 
138465,1,Sentiment140,@dvdmakers my pleasure 
138472,1,Sentiment140,@corvida  thanks for the link to @topify.  It actually has made things easier.  I can now block spammers from the BlackBerry! 
138506,0,Sentiment140,"@dvdstelt Yeah, me too. I have a problem with FeedBurner though because it won't accept &gt; 512K feeds so it's either less posts or shorter "
138525,1,Sentiment140,"@dwaine1981 Nope, red "
138532,0,Sentiment140,@dwarfland you did not fix the 'designer breaks when report viewer component is dropped on form' issue? Uh. not good... 
138535,1,Sentiment140,@DWDRUMMER3193 reading over stuff for vbs  you?
138540,1,Sentiment140,@dustyedwards  hey Dusty! I am new and confused with the whole twitter world. I'm lookin to promote my music. any tips?? thanks 
138565,1,Sentiment140,"@Dutchrudder Hee Hee! I only holiday in the gutter, try to get there once a week at least! Welcome! lol  xx"
138604,1,Sentiment140,@DwightHoward nice 
138669,0,Sentiment140,@dwpoyner tears 
138677,0,Sentiment140,@dwsmillionthhug hope your mom gets well soon. 
138705,1,Sentiment140,@dvineexpression Im doing Great! It's another beautiful  day  How are you DevineE?
138726,1,Sentiment140,@dwz_pingpong @jenypher408 @n_k_mama glad you made it there safe sisters! Have safe trips home. 
138757,0,Sentiment140,@DwainJr hahaha hilarious..well im not doing NONE of that.. im home counting sheep wishing i could go to sleep..early morn 
138801,0,Sentiment140,"@Dylan_muck  share! i miss you, how is georgia?"
138813,0,Sentiment140,@dylanefron   SPAIN IS THE WORST OF THE WORLD!!! IÂ´m from Spain. This time ... USA won. 
138818,1,Sentiment140,@dylanlive How did it taste? haha 
138842,1,Sentiment140,"@DwightHoward Hello Dwight, congrats on tonight win, you deserve it. good luck in the next round "
138904,0,Sentiment140,"@DWiley224 I'm doing some bg work on the Nancy Meyers film for the next 3 days, but nothing other than that "
138957,1,Sentiment140,@Dzoldnuts  was just @ my favorite site...OMG  
138990,1,Sentiment140,@dyeleepong thanks 
138996,0,Sentiment140,"@dyky And no, you shouldn't take alcohol. It's bad, really bad. "
139008,1,Sentiment140,@cosmicvoid -snicker- is that a no to a pb&amp;j cake? 
139014,1,Sentiment140,@CosmoDoll YES!! I think it was along the lines of milk.. &quot;Does a body good&quot; LOL 
139017,1,Sentiment140,@CosmoPolitician might want to fix your @houstonballet mention 
139043,1,Sentiment140,@cottonink how to order? Is it by email or by twitter? Thanks 
139079,1,Sentiment140,"@countrycuban Yep, used tinychat for unlg Monday. TokBox was acting up.   Think video was more pixelated, but audio was better."
139083,1,Sentiment140,@Dylandoe That's what @LizS4ra said. Thanks guys. Now I know. 
139094,1,Sentiment140,@dylanorion drafting a new proposal for book. remember to buy my work. 
139160,1,Sentiment140,@dynamicbovine Like yourr face 
139178,0,Sentiment140,@dysconnection Caley Roadside - http://snipurl.com/ijqp4 just bouldering problems but great ones! Haven't climbed for a while though 
139181,0,Sentiment140,"@dysontech i have backups too but decided to start over  not to worry ,learning lots!!"
139187,1,Sentiment140,@dzaniff I was searching for interesting people on twitter then i found yours and the link of your blog was posted on your profile. 
139259,1,Sentiment140,@Eaglebird703 how'd they like it 
139273,0,Sentiment140,@eallen444 oh em i'm sorry  i wuv you to pieces
139312,0,Sentiment140,"@EAJosh I happen to be out of town for all of the Texas shows, damnn it's very aggravating.  "
139366,1,Sentiment140,@Courageous_one how did you know?!! OH there was a skipping rope at @johubris's surprise party last night and I jumped rope.  !!!!
139475,0,Sentiment140,@Courtlyn87 make it yours? lol  Alright. I won't whine anymore.
139515,0,Sentiment140,@easy1126 
139536,1,Sentiment140,@eatingjourney Feeling good. A little soar but not that bad. I think I was more prepared for it then I thought. 
139590,1,Sentiment140,@eatthatfrog Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
139650,1,Sentiment140,@ebassman  U know i was just playin with u Ethan!!! Was just checking if u were alert ;) haha
139669,1,Sentiment140,@ebassman Have a good night sweetie! 
139687,1,Sentiment140,@ebassman Oh I am bringin me some hugs in Wichita and Denver fo sho!!! Hope you gonna be ready! 
139694,0,Sentiment140,@Covergirl39 hey girl. i'm good. i dunno about saturday though i get off of work around. the woodlands is sooooo far from where i'll be 
139796,0,Sentiment140,@cozmosis  i reached my tweet limit like an hour ago 'coz i kept tweeting  #suckmyhypotheticalballs too much :]
139804,0,Sentiment140,@eberica Bummer  I do hate that...
139809,0,Sentiment140,@eBeth Oh.... illusion shattered.  
139900,1,Sentiment140,"@ebrachelli Not a problem. It's all rough, but worth it when you realize you actually get it. As for DC, it has been amazing thus far "
139927,1,Sentiment140,"@easyrhetor I'm thinking of The Corsican Brothers by Dumas, actually, not Nicolai &amp; Rimsky Korsakov "
139942,0,Sentiment140,@EatMagazine  another year and i miss yet again  looks like great time and glad the weather was beautiful. next year will c u there
139945,1,Sentiment140,"@eats_oats Thanks honey. Getting there, getting there "
139949,0,Sentiment140,@eatssparkles Nothing babes! I want a tour 
139976,0,Sentiment140,@cpembleton  Hey! Trying to logon to your roundtable but don't have the number. I registered and everything 
139985,1,Sentiment140,@cpinto and it's based on redhat 
140025,1,Sentiment140,@ebassman  WHO is this....   http://twitpic.com/6fi93   ...... behind Me &amp; @StephWBates ???   
140072,0,Sentiment140,@cprice0129 I'm actually skipping out on tonight....  you're on your own for the sign language!! But the slideshow is my handy work.
140088,0,Sentiment140,"@cr8vgrl  hello!! so your in Canada?? thats so cool, how are you? Its been awhile since I talked to you  &lt;3 miss you "
140107,0,Sentiment140,@crackedknuckles im sorry i wouldnt have done it if it wouldve come to this 
140115,1,Sentiment140,@ebaylon Do I know you??? 
140117,0,Sentiment140,@Ebbathegreatest i cry at school and everyone looks at me weird  i was like WTF U LOOKING AT GO SOMEWHERE
140119,0,Sentiment140,@Ebbathegreatest oh yea!! byee 
140149,1,Sentiment140,@ebonica great news..no..amazing news... 
140162,1,Sentiment140,@eboxhead sorry! At least you're done now! 
140199,1,Sentiment140,@crafty184 I've actually considered it. I have that administrative type of mind. Maybe even a fine arts administrator. That'd be nice. 
140212,1,Sentiment140,@CraftyHope hey wonderful we all need a little fun now and again 
140226,1,Sentiment140,@ecaps1 hehehee - ti think they are blissfully unaware of their fates 
140243,1,Sentiment140,"@eCelebrating yay, so good to 'see' you "
140270,1,Sentiment140,@ecalderon19 people here love taking pics 
140306,0,Sentiment140,"@echolot no, sadly not.  although i could do with the distraction."
140312,0,Sentiment140,@echothirteen I just realized that I could have voted for Marty with all 7 of my email accounts 
140348,1,Sentiment140,"@craig_steele i like galaxy, because they actually play new music  XFM is good too."
140353,1,Sentiment140,@craig42k  ....and hello to you too   I was still typing when you popped in. oo
140371,1,Sentiment140,@craigeth I took like 25 and used... 3 
140426,1,Sentiment140,@craigp Have you heard of &quot;The power of positive thinking&quot; - I'm not sure you're doing it right 
140432,0,Sentiment140,@craigross316 i'm at home had to come home last night  my babysitter not so easy like you lol
140520,1,Sentiment140,"@crashovrride i know it was partly my fault, but it was nice having breakfast with you! Make our tattoo appointments! "
140568,0,Sentiment140,@cravenheart  you're not the only lonely puss about   where's my personal orchestra.....bring on the Wagner.
140574,1,Sentiment140,"@cravingforchaos Ohaideretiff. Uh, dyou know if Qwen has a twitter or anything? I haven't talked to her for SO long D: &lt;//3   ily "
140646,1,Sentiment140,@crazy4mcfly23 haha yea if its a mixture of new and old songs it will be good 
140721,0,Sentiment140,@crazyforDAY26 yesss me too ! i used to love that albumm 
140743,1,Sentiment140,@crazymitchell - Well err...  Yeah!! 
140790,1,Sentiment140,@Ed Congrats to your son.  Hope he enjoys his part. 
140883,1,Sentiment140,@eddieizzard Nebraska:  Stormy and wet.  Spring at the corner of No and Where 
140923,1,Sentiment140,@creationsbyeve I know how you feel.  Happened to me last week!!  On the bright side - our hair grows 1/8&quot;/week so will be better soon 
140933,0,Sentiment140,@creativecomms Long story involving work and kids - we had to cancel.  But we will go one of these days!
140949,1,Sentiment140,@creativewax 
140953,1,Sentiment140,@CreativeWolf Yup  so that's why I'm planning to get this. http://bit.ly/t8QJM
141002,1,Sentiment140,@edgyscissors congratulations my love!!! 
141003,1,Sentiment140,"@EdHans sorry, mine is only worth $104 so I can't afford $106!  "
141037,1,Sentiment140,@edededed just me sing I could speak!! Anytime 
141053,0,Sentiment140,@EdenSpodek Very sadly because I have a 9 yo 
141121,1,Sentiment140,@EdRoffe to the kitchen to have tea 
141177,1,Sentiment140,@edwinahayes Awesome! Thank you  it wouldn't shorten the link when I tried to tweet this earlier. Great song.
141187,1,Sentiment140,@EdwordGonzo It's actually Demi's fault... Discovered some of her vacation pics this morning  lol
141209,1,Sentiment140,"@eeeek @omygoshashley oh, good! thanks. "
141259,0,Sentiment140,@EdgeInternArmy So sad I couldn't make it out  Glad to hear you had a blast!
141261,1,Sentiment140,@EdgeOfEurope 
141297,1,Sentiment140,@eeen Thank you for the promo code 
141328,0,Sentiment140,@cri333 u still at work 
141331,0,Sentiment140,"@Crich2606 lol that'd be awesome but i have to go clean my house properly at the weekend in brighton  sob, maybe if you go another time! x"
141341,1,Sentiment140,@crikey_news wouldn't be too quick to rule out #bing. Once I thought AltaVista &amp; Lycos were enough for everyone. Who's this new google? 
141375,1,Sentiment140,"@edjames1 btw, hear you and M are off for a boozy lunch at some point! Do I get to play catch up and get completely Fazeleyed "
141429,1,Sentiment140,@CrispyWaffles13 The software update for the G1! My phone is processing a lot faster. You should be receiving it soon! 
141441,0,Sentiment140,@EETWiz I don't think so...sad to leave my daughter 
141472,1,Sentiment140,@Effing_ Thanks! I'll watch for it! 
141490,1,Sentiment140,@Efratk thanks dear!! And for the song as well.. 
141496,0,Sentiment140,"@efusjononline It's a great tool, but there are only allowing 2000 per person now "
141513,1,Sentiment140,"@eggrollstan Thank you so much.  His fever went down and he was back to his old self, like nothing ever happened. "
141514,1,Sentiment140,@crissi25 Happy Birthday! Wish I was still seventeeeeeeeeeeeeeeeeeen! 
141515,1,Sentiment140,@CrissMLyric yes we shall! 
141531,1,Sentiment140,"@cristina_sim Motorhomes burn so much more easily, and are more satisfying to watch! "
141568,1,Sentiment140,@edpercival My god i think we have just game changed the game changer 
141596,1,Sentiment140,@Critter Glad to be back in the fold!    I hope life has been treating you well.
141610,1,Sentiment140,"@crlphoto lol - i used that song at my wedding - well, the reception anyway "
141619,1,Sentiment140,@croatianfire http://twitpic.com/5c0gv -  very nice
141645,0,Sentiment140,"@edward93king yes, I will. You can see me wearing cast again.. "
141647,1,Sentiment140,@edwardbeaman @JerusalemBureau @jewlicious good night friends. No name calling and don't stay up to late 
141696,1,Sentiment140,"@crossoutstars - fancy thattt, eh? "
141718,0,Sentiment140,@EdwardsLinJAIL i'm still in freakin' twitter jail too.  have been for over an hour now. 
141721,1,Sentiment140,"@edwbaker re &quot;We still need offline tools and utilities - but preferably ones that can sync with online ones&quot;, #DropBox is my friend...  "
141822,0,Sentiment140,@eeepchristinaa Well hurry up and figure it out!! LOL. It'll be awhile before Giulia can come though.  Mono is like spreading all over.
141895,0,Sentiment140,"@eeUS We were thinking Friday, but now that we're opening up the Summit that morning, I think we're out of luck! "
141986,1,Sentiment140,"@egg104 Ahaha. I just spit out my diet coke. Heh.   I wanted to go for the Hulk look, but I guess, you know, I can settle for some Gumby."
142019,1,Sentiment140,"@eilla going by your tweets there should be tons to write about  Tip: write a draft in the language your most conf. with, then translate."
142102,1,Sentiment140,"@einspruch Sure thing - I'll be available to chat in 2 hours (possibly sooner). Let me know if that works for you, and I'll skype you. "
142107,0,Sentiment140,"@eircomDongleDay ah, so no love for us Cork-bound internet users then... "
142134,1,Sentiment140,@ejin start by heading to the gym 
142154,1,Sentiment140,"@ehmry816 actually, it's good evening here. "
142173,0,Sentiment140,"@eightyocho glad you kept your cool. as for the cats from bmore, I think the rapper left the stage , stranded the dj and never came back "
142191,1,Sentiment140,@crushdmb I would support that. 
142249,1,Sentiment140,@eklesp yessir. already got it loaded 
142264,0,Sentiment140,@eilidhlive - I was in the middle of texting you when my phone died... 
142285,0,Sentiment140,"@eirashinoda yeahlor, our wishful thinking *sigh* "
142333,1,Sentiment140,@eKrysta See you tomorrow!!!!!!!!   :\
142353,1,Sentiment140,@Elad Interesting post - you have me curious 
142403,0,Sentiment140,@Elb306 it was so good!! how was yours? i haven't seen you in yeeeeears!  
142425,1,Sentiment140,"@crysmy no, I didn't have to.  I'm not on a summer contract.  I just had to do my drug/TB tests to stay on payroll. Sucker "
142438,0,Sentiment140,@crystal Can you explain to me what am I supposed to do when changing the account pic? please........ 
142529,0,Sentiment140,@electricclaire So cute! I don't have a Nintendo DS though 
142541,0,Sentiment140,@ElectrikRed This is weird...&quot;9to5&quot; is my FAVE!!! I jst cant think of a quote 2 write 
142550,0,Sentiment140,@electropoof Noo don't screw bundaberg. I live here 
142558,1,Sentiment140,"@CrystalChambers thats the way to be, Crystal! It does come back, you know  Sleepy yet?"
142611,1,Sentiment140,@elainesnowden thats great! thank you 
142678,0,Sentiment140,@Electra_Designs Oh no...UTI's are the worst.  I hope you feel better soon.  
142697,1,Sentiment140,@ElegantlyYours luved it!! They're shipped and on the way  I wasn't playing!!
142771,1,Sentiment140,"@CrystalGibson really looking forward to it. I'm excited to meet you as well, it's going to be great! "
142841,1,Sentiment140,@elenarr well i'm told that jezz will make a full recovery.  which is an epic win.
142871,1,Sentiment140,@elevatorfight  that would make my year_ o soo much__ how was tonight!?
142931,0,Sentiment140,@CSI_PrintChick I have been instructed that I am not allowed to watch any you tube vids of the FS tour. I got in trouble last time 
142933,1,Sentiment140,@CSI_PrintChick Is H's bro as hot as he is? U lucky girl! 
142938,1,Sentiment140,@CSick09 It's what I do...in games 
142968,0,Sentiment140,@ElHafiz I didn't even drink! I just stated I needed one! 
142989,0,Sentiment140,@eligong me too 
143013,1,Sentiment140,@cstiehl LOL I was there to entertain 
143021,1,Sentiment140,@ct415 I wish we met sooner too!  But so glad we met now!  
143115,1,Sentiment140,@elfiray november is still long time ahead ya fufufufu 
143163,0,Sentiment140,@elitaste DanDan I can't open my B2TF download  Can you send it to me pretty please? I need it in my life ASAP 
143224,1,Sentiment140,@Elizabeth_N - me too!! I don't want to ooze while speaking either!  (why do I have lame jokes about wiping social media off my shoe? lol)
143290,0,Sentiment140,@ElishaCreek I like cried 
143298,1,Sentiment140,@ElizabethsMom Thanks  I'm talking to myself about all these &quot;reasons&quot; for not going.
143322,1,Sentiment140,"@ElizaPatricia Hey, yourself  How's your day?"
143340,0,Sentiment140,@elitaste I'm all over it once I get back from work. My internet was down this morning  wanted to listen on my bus journey.
143386,1,Sentiment140,@ElJefe_GM That's the plan 
143495,1,Sentiment140,"@elizamolly awww, we love you over here on twitter. Arguing with the folks sucks but you'll be alright "
143511,0,Sentiment140,@EllabellCullen3 *smiles* i would have helped but i wasnt there. 
143581,1,Sentiment140,@elle_michelle: From reading your tweets &amp; blog I was under the impresion you got married so he would cook for you? 
143587,1,Sentiment140,@elle4loser darling i SWEAR BY BOTH! a real woman's gotta do both yeah? for diff moods heee.we choose those orangey undertones 
143629,0,Sentiment140,@EllennnM yes it cost $37 per ticket!! i couldnt even get 2 with my voucher 
143639,0,Sentiment140,@EllePea52983 i HAAAAAAAAAAAAAAAAAAAAAAAAAAAAAATTTTEEE twitter porn scams.. they keep following me.  how've you been?
143681,1,Sentiment140,@ElkaBr Have a great day too 
143733,1,Sentiment140,@ellabella3333 heyy ellyn! i got twitter 
143749,0,Sentiment140,"@ellao Sorry I think I worded that wrong. I want it to work with a greek sim, which it doesn't without jailbreaking "
143754,1,Sentiment140,@EllaPaigeBabe kk i will  and ive never seen charmed lol xxxx
143784,1,Sentiment140,@ellie20 I want to get one too! in my pretty new unit which I shall move into like a week after you get back! 
143799,1,Sentiment140,@cupcake_kitty nice choice!!! 
143811,1,Sentiment140,@cupcake79 it'd take awhile since your female!!!  to work up balls that is 
143992,0,Sentiment140,"@curiousillusion he just took some OTC migraine meds but it isn't kicking in fast enough..it's a bad one - cold sweats, nausea, etc.. "
144057,1,Sentiment140,"@elliottbeth alcohol, cigarettes, big bang, there all the same! probably know you shouldn't but you just can't help yourself! "
144105,0,Sentiment140,@elliottscranton come back 
144193,0,Sentiment140,@cutelilkat  i'm only here for one night    come see me in columbus?
144271,1,Sentiment140,"@CuttaC I thought you might like that!  lmao  Aight, get yo ass to bed then.  Later, man!    "
144280,0,Sentiment140,@CuzImSOOOCool - I haven't been watching basketball lately every since The Bulls lost.  I just hope The Lakers aren't winning.
144293,1,Sentiment140,@elp you coming to the playground long weekender on Sunday then or are you catching up on sleep 
144331,1,Sentiment140,@elsubliminal Shit... you should have seen that! I had caps on my ears and could no stand the noise. This should be illegal 
144344,0,Sentiment140,"@eluxoso Yeah, the Regent St one opened a few years ago - but no good for us   Shop vicariously for me!"
144392,0,Sentiment140,@elysesherman me too 
144438,1,Sentiment140,@emalea Jason is going to have his own Igor tonight  His Igor's name is Lee. lol
144444,0,Sentiment140,@CWallace9  Feel better soon buddy 
144468,1,Sentiment140,@Cwluc for that you get a thank you and a smile 
144505,1,Sentiment140,@CyberCzar Good morning buddy. You are a good hubby! 
144544,1,Sentiment140,@embereye and @bjorkybear yes! 
144564,0,Sentiment140,@cyberroo  How much farther do you have to go?
144599,1,Sentiment140,@emccrindleart  mmmmm scones sound good.  Debbie is a baker too.  It will be a beautiful place. 
144611,0,Sentiment140,@emcrutch I would totally do that if I weren't desperate for a new computer 
144684,1,Sentiment140,@EmergeMarketing Maybe I should just ask for better summer show wearing weather? Nothing else has seemed to work on warming things up 
144697,1,Sentiment140,"@emi_lee Haha i'd like to think so, and there was anothe rodn't forget to smile, I was thinking breathe would be a better word. "
144722,0,Sentiment140,@cynthia_123 yeah she was great... RIP 2 1 of the greats 
144727,1,Sentiment140,@Cynthia2478  agreed i think it is like two payments. 500 to reserve then balance from what i remember. which helps. they may have a p ...
144741,1,Sentiment140,@cynthiaGNO lol yeah I love their music  haha..who do you think is the cutest??
144843,0,Sentiment140,@EmilyAlbracht I feel your pain! 
144954,0,Sentiment140,@d0opeb0ii  me too and I quit smoking so im really feelin a drink 
144955,0,Sentiment140,"@d0opeb0ii kinda sortaaa.. its gonna bee like this until thursday tho,  im so ready for it to be ovaaaa!"
144960,1,Sentiment140,@d1vajb heard about the deans list. You go girl (like Kam would say) 
144972,1,Sentiment140,@emilyhoohaha there's a reply for ya 
144973,0,Sentiment140,@emilyimax what happened to your car? 
144983,0,Sentiment140,@EmilyJustaKid Nooo! donÂ´t kill emily cuz if she dies i die too!  DONÂ´T BE SILLY! u R just too cool for death!  &amp; aii luv u!
144987,0,Sentiment140,@emilyk86 please tell me you didn't 
145015,0,Sentiment140,@emilynechvatal so jealous....u disappeared last night  come beach it today!
145024,1,Sentiment140,@EmilyOsment Here I am 
145058,0,Sentiment140,"@D5FA Are you guys playing a gig soon? Oh joyous of joys! And poor bass, what did you do to it? "
145064,1,Sentiment140,@da_ewok  if you have  2 golden retrievers you  can never ever be bored 
145084,1,Sentiment140,@emilyrobe I have had 5 people sign up to graze so a massive thank you as i get ï¿½1 of a box for each one  (u will get your code soon!)
145109,1,Sentiment140,@EmilyxMarie haha  I'm actually going out for chinese with my grandparents~ &lt;3
145139,0,Sentiment140,@Dabonus what spot? Srry for late replied 
145144,0,Sentiment140,"@dac00lest thanks! I hope he's okay, too "
145146,1,Sentiment140,@daceman i dont feel the haze at all. maybe ur area is too polluted. 
145154,0,Sentiment140,"@DAChesterFrench LOL if you literally mean hotsauce, i once took a swing from Ms Hill's &quot;Hell Hath No Fury Like A Woman Scorned&quot; bottle "
145156,1,Sentiment140,@DaChocolateMami Thanks for the #Followfriday missy !  
145272,0,Sentiment140,"@daedalus21 shut up, there is no such thing "
145283,1,Sentiment140,"@dafferss ah right. then you have nothing to worry abt, when you collect 16gigs the next one will be out (: im waiting for my ipod to die "
145285,1,Sentiment140,"@Daffy_Nic Whilst that ain't technically a word, I totally know what you mean  will always be remembered as the microphone I trained on!"
145286,1,Sentiment140,@dafilfee we do try  Me and @keithbond  expect daily updates on here please!
145290,0,Sentiment140,"@dafwyn gytud  @MagicMillz off i saethu Mountain Bikes mewn coedwig, so dw yn yr un sefyllfa. Llygaid gwrthod cau. Dammit."
145332,0,Sentiment140,@emmaawatsonn....what about email...u never said  can u give a shoutout 2 my daughter @RayW49- shes a BIG FAN!
145367,1,Sentiment140,"@dahowlett Ok, your pimping worked. "
145420,1,Sentiment140,@EmmaDempsey93 crackle and pop 
145448,0,Sentiment140,"@EmmaHession i am very proud too, tho this is confuzzling and hard "
145524,1,Sentiment140,@DaKing240 jealous regaring Godfather II. I hope I will get it next week delivered by Amozon UK. I want this game 
145528,1,Sentiment140,@dakotaafanning What aer you doing ? 
145531,1,Sentiment140,@EmmaJaneR what do you like about the book? (in 140 char ;-) and... used books are your friend! 
145548,0,Sentiment140,@emmakatiee i'm so sorry! i missed the bus TWICE i don't know how i managed that. i tried texting you but my phone is now officially DEAD 
145572,1,Sentiment140,"@emmamcvie Beautiful, thanks for asking  Where would you be from @emmamcvie ?"
145625,1,Sentiment140,"@emmaXIII It all went horribly wrong, in a good way  Dan put Holly's pants on, and Leon ripped them aff!"
145648,1,Sentiment140,@EmmieJ sweet  i guess that's what happens when you grow up in sacramento. all my teams suck right now!
145663,1,Sentiment140,@Emmkat Love the art work! Whereabouts in Japan are you? I bet it's great eh 
145665,1,Sentiment140,@emmmmaaax awww im a vegetarian too  ive been one for ageesss |-) i miss chicken nuggets
145667,1,Sentiment140,@EmmsAngel congrats for your marriage  (i guess it's yours) lol
145699,0,Sentiment140,"@emmyvictoria he thinks i'm cheating on him -.- I would NEVER do that, just because i have guy friends doesnt mean i'm cheating! "
145758,0,Sentiment140,@empiremagazine Damn you Empire! What's the blue flower in the top right? I'm at 35 now and tearing my hair out! 
145763,0,Sentiment140,@employerbrander  Dangit i missed all the cranky 
145820,0,Sentiment140,@EmsyD No 
145843,1,Sentiment140,@EmZ_2 hahaha it was epic  TOTALLY EPIC! stories for u!! and how was the science test?!
145893,1,Sentiment140,@DaleShafer thank-you my friend! 
145909,1,Sentiment140,"@daliuhh yeah, Joe was completely like a nerd xD but they bew look is... ahhh "
145918,0,Sentiment140,@DallasGeek83 thanks. they should have made it alittle thinner at least 
145998,1,Sentiment140,@DamienCripps lol not everything we just seem like we do 
146030,0,Sentiment140,@damned_romance i miss all you guys... 
146036,1,Sentiment140,@damniwala How come we had instable markets after a decision on a stable government then? 
146040,1,Sentiment140,@damnmikeyy Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
146056,1,Sentiment140,@damonbaker Those are beautiful!!! Wonderful work!!! 
